reviewId,content,score
60df470d-3bff-4bb1-9f56-9df73bbfd1e7,Full of ads and we can't hear a specific part of the song .this app is getting very bad now,1
70ab016a-815d-4720-8c11-50ca139feddb,Can't go back and not play in loop. If there is less than 1 star then I choose that option.,1
088a3faf-5518-432a-bc47-f695919977a1,Worst of Spotify playlists backward not working only next song play work and new songs play app free download now don't waste of Spotify 😡,1
8a31a9e0-08f9-43f9-b910-bf6a670c12c4,Don't install 🥱 Total Waste Better Download ur favourite song in Google ✌️,1
8150be10-49d1-48fc-af78-74f76e9b3b6e,Worst app,1
414fdf94-993c-42d0-9eb4-8e48bae59544,Very bad to many 👎 ads,1
9f5d45e1-182e-4868-8f4f-c02d4f28908a,Bad app,1
894f6ea6-e076-4678-aa0c-1f9293dec3bd,Very much I,5
4ff461d8-73de-48b5-bf27-1c58d93c70b2,No need to explain,1
7ca223df-73a5-41fe-ac28-c8be803f703c,I can get the music that i want and listen to it without any interference,5
d9692638-01e4-48a9-9311-0d805fce4036,I hate it so much I wish I could give it 0 stars.,1
691cba49-4781-49b4-8e6c-43ba4129f15f,In my opinion I think that Spotify it's the best app bc I can listen to music and I don't need to have my phone on,5
507be2cf-6c8b-4382-94bb-2da51939b815,Bad!,1
27cef29d-587e-4ab9-a308-13eeeb66753c,Very nice 🙂 aap,5
aa5b82a5-1559-42f4-8b56-6cf0fd431dc5,Worst experience... I purchased premium and logged in using my phone number. By mistake it got uninstalled today and I am not able to login again with my phone number. Everytime I type my number it says try again with another number. How do I get my playlist and everything with another number. My premium subscription also got wasted.,1
8bb4b11f-d9f7-4582-9df3-07ab20f4d7a5,Idk and idc,1
42fa6882-3865-4591-9bf5-6eea9527e609,mantaps,5
03647d56-d032-4b14-a517-e88cd8fa5121,Worst app ever,1
e7af4111-22f7-4e4a-8437-856cb6ce5923,Dhandha chopat krne ka vichar h..😌,1
3434064b-4082-4b77-8968-be20191a804d,Very very amazing app for songs😁😁,5
de5112de-6085-4df5-8656-7bf0c690e5d1,No comments simply waste.,1
86d5723b-42c5-4d68-98ca-6eb92ebea42e,Cool app,5
f899aa06-bf36-4e3e-a3e4-ec6f3b832e0c,You have any update from your assignment,5
ecf2065d-24a1-4857-850e-71acfb30af18,Very bad experience the latest update is worse it doesn't make any sense . You can't just stop the users to play what they want for just premium.,1
c31c21b8-868a-4b38-8308-cad11d7aebb7,Waste of time,1
27d99c68-9ded-4a6a-a800-95cbcc439dd0,Everyone know what it is!,1
a716f32d-053d-4b87-87df-63326a5f745e,"Seems that the like song feature has been removed. The last update seemed to have removed this ability from the app. Before you were able to search a song, tap on the 3 dots to the far right of the song, a drop down menu shows up and the very first feature should be like song. It has been removed, the only way to like a song is to play that song then while it is playing you can like the song. Please fix this feature and add it back.",3
3e7aa555-9813-46c3-ad7c-617e93fef0cf,Love it,5
a96406fd-8cba-43e9-97fa-99619e042eeb,Very,1
026e9f85-07dd-40e5-a6f2-73a63a65e872,App works fine love the sound system it runs clear and smooth but every time i search sometimes songs get mixed up,3
030b1129-0fb7-4d64-a28f-f776e18ccf79,Worst app,1
97a50695-e226-4735-a0df-b1d2081be315,Very good app my first time are using this app are most very experienced in my feature,5
12877d1f-8d9b-49a2-a698-5002bccbe67b,what is this i cannot even listen to where i want and not skip is this made by ea i would rather rate this a 0 if there was a 0 voting option,1
f8a6bc30-2453-41ff-b66c-ff28709dd934,Worst app i have ever experienced,1
ca54ee56-bf59-4499-8bcb-7d5fd8a436ea,Worst App Ever App Dev's Can't Even Be Called Dev's They're rather beggars,1
63d503a8-dd45-435f-b48e-341a4cb3a486,I have been using Spotify since 2yrs and it really was a very great app but recently after the updates it isn't that good. There are many features which have been disabled in this app now which were free before And and every single time it asks you to buy premium. So I had to buy premium since then it's working fine,1
b944f123-3cb7-465d-a681-2f159c44c1b6,Acha sound hai,5
55e5cda1-7f6b-4c03-a9c0-68b53c61e141,Bad app don't insta,1
c8cededd-7c86-4dd2-a452-303e1b71c8fe,Yas,1
c9ffec7b-5af8-4190-a485-4202430fb826,Worst app ever ....it's was good ..but now they r asking for premium to do anything...they might even ask money to install ..and for a single click too...too much of ads!! Irritating app nowadays...guys uninstall it as soon as possible please...,1
f1d57a63-5584-4533-9425-c0a8466b463c,"Worst app, as just for the sake of money. They are removing even normal features like forward or next song and asking for premium.",1
618d5324-beee-4922-b82d-23566bf105de,"Is there an option to giv 0 stars? Cuz that's how bad the app is ;-; legit sucks, plz uninstall nd go with someother good app",1
a133aec9-0449-4270-834b-6039977f92d4,Wow SizzLing HOT and Oozing with GLAMOROUS ELEGANT SEDUCTIVE SEX AppeaL TROPHY 🏆 GIRLFRIEND just Like Me DeLicious 🤗🤗🤗,5
1c0d0598-4516-4038-9ea1-b6e273692cc6,Stupid to limit audiobook listening to only 15 hours a month. Had the app for only 14 days and used it up on one full book and only 1/4 of the next,1
6a6be375-9ee5-4192-9897-bf9a191b618d,Worst app,1
4fc05d4e-134c-4054-b0e9-4057935fcc27,Love it all my best songs is on this just love it,5
11e0d60c-a000-4ef7-98b6-a12f4cfbb9ce,Just masterpiece,5
367f4b3c-e012-402a-98a9-2a406f1a7597,I have this one issue where the app logs into someone elses acccount every time and says i can use it abroad for 14 days. This account is not evan on my device its my dads email but it does not have a spotify account i tried to clear cache and delete data but neither works i have also tried reinstalling the app but nothing works please fix this.,1
36c887ec-a067-4826-94b6-490aca23ef9a,Such an irritating app I am going to uninstall it. Continously showing ads and asking for premium every time I try to repeat a song or or go backwards or forwards in the song,1
2a1b9257-c6c4-437a-8fdb-149ed9457a52,"I am a Old Spotify user and According to my experience it is a very awesome, amazing and mind blowing app because, it has many points to become Helping such like very easy U.I and outstanding music audio and podcasts quality Equalizer according to our mood given playlist. And it haven't any more problem but I recommend to improve their premium membership something low because it demands gone low somewhere for that point 👉. THANX",4
fb7c3c80-218d-4d93-99eb-55147477042b,Nice,5
c593c181-0232-41d1-84ad-a20526386e0b,Happy,5
f66a0a92-f91b-4c84-9c85-b11eee1c5b5a,Very good app keep it up,5
eeb2175e-d0f1-4c97-b93c-42c722175cbc,Worst worst worst,1
339dcc6b-2e8b-4e0a-bd71-b951e42efb27,It's okay I will wait for the appp,1
ffb27379-582c-4c8c-92de-c8c4a024161c,"bagus bgt spotify, tp elu bisa stop iklan podcast horror gak, ak mending iklan spotify premium dr pada iklan podcast hantu itu sumpah😓😓😓😓😓😓😓",4
f8c67053-30b7-4f62-87fc-9df07c1eeca1,I like Spotify,5
cd905351-009a-4e29-9cb1-8865725d66f3,Perfect >>>>>>>,4
253eadf5-39b3-4778-acf4-e9aa76751809,"I like this app, it is useful when I am studying and also to relax my mind. However, I would like to understand why the music stops when I'm listening to the music. It's a very annoying situation. I started having this problem in September and I thought that it was necessary to update but nothing changed after that. You must improve this issue. I am not the only one who faces this problem.",3
12fe6392-0fe9-48b0-927a-8dbc3f362e29,I don't know in every each month first the app is very slow to open why??? Am I didn't purchase the premium,5
eb8e1c04-1fb1-437b-b9e1-965f4ffe0ee6,Bahut kharab hai apne man se gana chalata hai hamen Apne pasand ki gana nahin Laga nahin aati hai kya use,1
b38ffd34-8ba5-4fe9-8134-6de33dd50c24,My mental health depends on spotify,5
b2feb0c7-663e-4a66-bdda-386c57f195b3,so good💖,4
768a6d21-bcfe-4855-84e6-f2c4a3f8144f,music is haram bro 😎,1
23483205-1846-432d-819d-744b9d8e0523,Fantastic 😍,5
e58bcea2-5b3f-4896-aa89-e5a6b4871f33,Very interesting and nice to us. ❤️❤️❤️,5
d812ab7b-218c-49f0-ae17-f97a4cfbfde0,Worst app doesn't let u play ur songs also doesn't forward the music acc to requirements just bcz they want u to buy premium,1
f7d2acfc-0283-4257-b79c-90a148790890,Waste music app not worth it,1
34282f03-477b-4b9a-8452-3ae21cf8aeab,Sowmya. S,5
3bda1048-536c-4b83-b371-3baf3b811bc0,Worst experience ever. Even for the basic features we have to pay the premium. If there was an option to give 1/2 star I would have given it. WORST!!!!,1
a906cd81-6498-4a75-979a-b4de54525227,I love the music,5
11300684-2aa8-44ca-bc64-baa964490b7f,Great app for music.,5
c563d731-7f18-4c9e-8a0d-c22e8f0191a6,Very poor service!!! Too much ads,1
0d8a034d-7e26-47cb-932e-5fa0d0bccf1d,Long form podcasts only play half of the times I try to listen to them,2
242806fb-2ed2-4ec2-84fb-c04314e064fd,"iklannya horror, jd aku uninstal aja, pantang pake spotify sampe iklannya diganti, bikin iklan tema horror ga bikin yang denger pake premium! malah bikin gamau pake apk ini lagii",1
fc78d1b5-3b18-4736-b393-69e905201390,Terrible. I'm trying to listen to Livin' It Up by Ja Rule and plays a whole different song. and when I try to listen to another song. it puts another song by the complete opposite artist,1
0da37fbc-3028-49ff-ab18-b41d6146eaeb,"Instead of making it easy to reach the equaliser you've made it more complex in recent updates. Now i have to click so many times to reach it. Fix it ASAP and you can locate it in the very first in the settings. Except that, i love using spotify.",5
5efff864-2fbd-44d1-8362-390168c8d227,Excellent,5
039ad107-f614-4106-9ab3-63e61400424d,Cool,5
65998c9a-a0c8-4fc3-8eb2-ca2e27fec64e,It will not let me choose the song I want to listen to otherwise it is a good app.,3
707c74e3-fa6d-40e0-870e-ad2d337e98ef,Worst app ever,1
c97e9c14-8b58-44d7-a26d-599f94386432,Loving it,5
96606686-6c53-47df-aede-f365d51bd36b,Very very very baad 🤮🤮,1
c2e31780-cef9-4268-b81c-f82ff2fad82f,"Can you stop automatically playing the recommended song in my personal playlist?? Even if the autoplay is off, it's still showing unwanted songs! It's irritating. I'm thinking of canceling my subscription as of this moment if you will not fix this issue!",1
1183dec5-9f9c-405a-9987-1bd477f60062,gooooood⊙~⊙,5
a272fbfb-f7ff-46fb-88e9-1b42e32dd480,Spotify=money,1
6c7c6ef1-cb2c-4745-aca6-9e8ae1b1dbd2,I liked it,5
3487fde3-540a-4049-89a1-06197884a133,Worst app,1
7087f303-93e0-4e79-932c-b037f60de332,I can't download spotify why? I download it like 3 times. But my sis delete it. .,2
51fc40f1-a9f9-402c-8205-fb9412faa72f,"Overall the app is really great to say it's free, I give 5 stars because although you have to buy the premium to skip through as many songs as you like and if you want to listen to songs in any order, you get 6 skips per hour anyway without the premium. Would definitely recommend",5
24c5fa11-5ec5-45c0-bcb5-9b9ad058e798,Forcing Premium made this app worst,1
112f6f93-3033-4277-aa25-1a7887c29fd3,I hate what's the app has became now just let me listen to songs freely,1
749d96cb-3ca0-4305-924c-652a18081499,I can lisned to anything,5
74adb436-2696-4ec2-aef8-c8a2d4f19cb6,"Good app, there are a few bugs, it won't let me add local song to queue even tho it use to.",5
2af90387-bd00-4283-a3b4-b5597b9367d8,So easy to use! Love this app!,5
a0ede2e5-9dbd-48ab-80cf-0cc68cf0164f,Login be nahi huha,1
0dff5ab2-88ad-4b44-a838-c3dd076c723f,very nice for song. I got every song which is my favourite.😊,5
ba11fc97-d416-4b2f-be22-4839bd1b4827,YouTube better,1
65b9f4e0-bb0c-4d97-8f49-214238b2cf8c,"The audiobook feature needs to stop shuffling the chapters. It should not skip to the end of the book when I'm only 2 chapters in. Or the reverse. This needs to be fixed. This might be from the shuffle mode. Which should not be a part of audiobooks, or podcasts either.",4
a981fd01-a263-47eb-be4f-80c29a1e4223,I love it there's so many songs to choose and I have Is premium love 10/ 10!!,5
10560714-78fe-4efe-88f8-bd9b3706e277,"Works really well, most of the time. It's a great place for podcasts.",4
3d64261d-50fb-411a-8760-8ee4559b5e59,Seen,5
057f4ee9-3062-4e8b-abf8-3d3a74f3b215,The worst app I ever seen in music,1
9c5f84c6-2926-4d97-8019-ca25e91494fb,Awesome,5
18885567-fbbc-40cb-8ff2-c3ffc82a8784,"The new update is ridiculous. I can't shuffle on my own?? What is this?? Can't skip to my fave part of the song, can't choose to listen to which part of the song I want. This is ridiculous, please change it back to normal.",5
4742b45f-c0ab-49c4-94dd-8b3d980526d3,"It's a very good music app but the one thing I don't like is how we have to pay for us to pick any song in any order, and i dont know if its just me but i can't put any song on loop😭, but it's a good app",4
9c797b8b-bd70-4b75-ae15-7d82c21a3bed,Very bad experience I have so many ads irritating and pushing to get the premium iam not recommended,1
fa95d745-d824-435b-b411-e5dc6ce2bdb2,how can yuh do this with us,1
67300440-2a96-461e-8a6f-fcbfd92d9dd1,too many ads.,1
bc870d34-abdb-4887-8cb2-32bd7be328d0,Amazing,5
d5b82bd3-e9c8-4a9f-a549-c406c7ce9660,Some songs when added to favorites they don't play. It plays for a short time,1
638948fa-d00e-4543-8680-c310d0ec87eb,"Loved this app before. But after this premium thing came in between, everything changed literally EVERYTHING 😞",1
cee0eccf-3814-4d11-8536-e21ca48f85dd,Removing features,1
f9ab5b1c-360c-4365-a1f6-d2b6f26e7d1b,Mf advertisement,2
9dbe77b6-fff6-497d-a251-4491f1a1782e,Good,5
6045dc50-aaf3-441b-9ac5-3da4432fe553,Very bad update,1
06fe856d-0185-4440-b353-0da1e52a7fe3,It's actually really good but it deserves a 4 star because of its annoying ads. (I CAN buy premium but I'm broke),4
8e43c96b-d0ad-40a6-889b-b1065a6c03b4,Ad mf,2
8bd45d11-f2bd-4d5c-a16d-63001847a9a2,Music player,5
1b3d9bc7-715f-4512-aa5d-57c850a1c192,Moja,5
31ac7c43-2cf7-454c-a148-ee891c82f436,I love Spotify especially playlists and the premium features,5
b73ae8b9-aae3-42c1-9869-9d539118a4ce,Worst😠😡,1
55ec96b9-8261-44ee-9b01-ea493a263a67,Awesome,5
7d5dcd98-8b41-4840-a4c5-44b157e869dd,Bring back previous like system! That was such an unnecessary change.,1
3e465006-d35a-4061-a654-46a3dd20f30e,Qewu,5
c679efe5-cf56-4d4d-8f3f-2a082a6be1da,Spotify was way better before now it sucks with all restrictions,1
429978a4-3149-462e-8bc1-77c88ef8fd97,"Para de funcionar de repente. Trava e não toca mais nada. Tem que forçar a parada pra se reestabelecer. Não era assim, mas agora está péssimo",5
a6244de1-3762-4d4a-a4cc-42f2e8d5c9cf,"Everything is good but your premium adds. There is no skip option, we have to listen adds till end and don't have option to proceed backward or forward. I hope your team as soon as recover this problem that I face.",3
e646619c-a067-465f-93f0-6730d9e72236,Bakwas aap h paise mangta rehta h ek gana choose karke ni chala sakte,1
4855eac5-e453-45ae-9cd2-d93ba09d9e5e,Aszssszzz,1
eae2743d-28cd-4a7c-8ed4-ff8a22d69e14,Getting worst day by day,1
f334beaa-6a1c-4a63-a54f-45add5231d85,While using the premium it is always as superb,5
0555b972-223c-4591-bfb2-85470b3eb2d8,💗🥵,5
34073479-7a31-4533-a445-cfa3b5dbc72e,I think u deserve a one star rating..,1
f2d46502-e0bb-4790-b18f-7ee95dcb520c,This app show to much adds after one song it shows add for one minute,1
2baa2763-c702-406e-9034-6dae55193526,In Beginning the app was extraordinary but after sometime the app had become the worst music app ever We want premium for atleast selecting and playing a music,1
eef873a9-b2ac-4afa-affd-4df6fd6a4184,More irritating 👿😞,1
e9422a02-4bb2-41db-aa5c-59e22709c09f,"I can found my favourite songs and musics,i can gave them an a favourite/like which is the best thing ever but when i have no wifi i cant listen to any songs which is so sad to hear but keep going Spotify with this grest work, all of this i wish you get so many people downloaded to ur music Spotify songs !!",4
c1512e9f-14b2-4458-b361-9ef55196c828,Bad experience,1
4d189015-8cc0-4d4b-9c22-3c369388d744,It sucks now. I have to go to the cracked version of Spotify on mobile and for laptop I started using Spotify cracked too now I have no problems with it. Thank you Spotify for reuning yourself so we learned to know how to find more remidies.,1
3453dc09-5bb1-4ed3-abeb-b6cdd625a3a3,"Worst update, can't play music of my choice.",1
9f1fdda3-3c15-4336-bbc3-9eb85bb511f1,L*** App Never install,1
5cbaf836-8ff0-401d-a16e-2dcf80db0798,An enormous variety of music to suit everyone!,5
a3af6b2c-f4e3-461d-bf35-49dbf3c5b8db,N pioq I. Kq. Ok,1
e8ef7372-da13-4de2-ba53-b4dfb4b02a4e,Spotify getting worse and worse 😔,1
38a52692-cc43-484f-9024-9ea8c18e0659,"Just make it a paid app already, why pretend it's free when all the basic features are pushed under ""premium"". Spotify is not free anymore. Its a paid app in the clothing of free.",1
17397081-2ed1-4b15-b109-836cc20e2855,Everything is wrong with spotify,1
4cfca84b-5ab3-4cf9-92ff-ff883112dc0b,good,5
96e625ed-68cb-4585-b057-4f9396957b90,No comments,1
8fa236c2-5d48-4956-86c4-f2dc41291ee3,number default login problem,1
b489a5e1-c33c-4a9b-b7cc-30abb7753ce4,Nice,5
c8a60213-cfbc-47b4-a460-ff54638497c4,This company is sneakily stealing the intellectual property of voice actors and audio book creators,1
ed9845cf-0336-4b2c-9da1-b9c67dff8c71,I love this app. Worth subscribing and the downloaded app space.,5
bd42d28a-d2f4-4bcf-a089-dc4c548973b3,🙄Too much ads🥴,1
a0f6767f-c131-4182-9245-6e9442ac0fbb,Average,2
a20da0dc-3da9-459d-aa2f-f052b242db2a,Very bad experience,1
74ae0849-0d13-4e5f-961f-8b1c9d843a17,Updates make it slow to load. I work in a hospital so don't always have signal which means I have to go outside to get signal before I can use the app. That's dumb. PLEASE ADD A STOP JAM. I DONT NEED RANDOM JUMMING ON MY MUSIC AND I CAN STOP IT!?!,1
349ee2bf-54f1-4659-bafb-c2e6d6ab1647,"A beautiful app, but my subscription is about to finish and I can't renew them because of some new banking policies in Nigeria. So I'm rating so low to get your attention. Help you Nigerian users with an alternative for payment, like by getting spotify a Nigerian bank account! Or we'll just slowly drift to other platforms as we can't pay anymore.",5
8825ff7d-0fc7-4e32-9b6f-11daaac05a8c,"Ity the worst app I have ever used ,don't use it guys ..",1
170ae49c-998a-4d75-bba7-7fe7c39d5206,To many ads,1
cf4009cd-2f93-40a1-b756-a9b27428912a,Use badnam ਸੋਂਗ,5
f24f75af-e0a6-478f-8cdd-b02462de30e7,"Spotify is a good app but because of more adds and podcasts peope are gonna hate this app. Some people can't afford premium so they cannot do forward or backward to listen their favourite line and please change all lyrics language to english , so some people can learn their favorite music.",3
aad5f07e-9a51-41f9-994f-8e31582d6409,Worst experience ever,1
370e7d2b-730d-497d-ba29-25b07be45ad4,Bad,3
421774cc-b820-4f97-a56f-aadd790d872c,Pathetic,1
65e89b57-44c0-4821-a3a3-45edb59d11f1,With every update the features are getting more restricted????? Like what on earth are the team in spotify thinking????,1
1cd4de44-0e01-4d77-9abb-0bb0625734d6,Super song app,5
18ab98c3-1122-47e6-aeed-0a2a50d7f6ed,"This used to be the best music app, I use it since 2015 and now it's just annoying. The main page for music or podcast is just a mess of big cards, is hard and annoying to navigate, since cards are huge and the scroll is locked to stop in on card, making even hard to find something in the bottom. Spotify playlist that use to be good, now are ""made for you"" and always suggest the same songs all the time, putting you in a loop of the same songs over and over.",2
adc4a7fe-7588-4598-a2cc-d5443a1711cf,Amazing,5
3e918e14-eb6e-48ee-a25d-cb5cb28282ba,Listening to songs on sportify has been very excellent and amusing. My first ever online music application. And I hope it continues.,5
3354a1bd-f2fb-47da-a724-6f483a20d707,Worst experience ever So many annoying ads after every 2 songs,1
55771e66-2e62-4419-9125-ef741b30cd17,Ew,1
e78c864b-c06a-46f1-b347-45f9c75d04ed,Consider getting a moded version if u donot have the money i just have premium because my dad pays for it like a duo version othervise i would have switched to wink or jio music,1
a5629534-b5d0-4264-a814-2515e17b5885,Same problem want to give -500 star not in option soo,1
5f836198-46ba-4575-9bed-51b4c33fd012,I hate this app i cant logine on this app,1
e77086af-7d3a-4c0c-924e-14fd859692bb,it was all good upto those premium ads,1
9d76b585-8cbc-49f8-9fa1-20de1ce166a3,😊,5
b4dc241a-4b46-404e-ab5b-76e458503dc3,"Encourage people to buy premium, not force them to buy premium",1
4141be97-72b7-44c7-bf28-2de10d6cc614,osam ..🙃🙃,4
6d5fd4ff-f0e6-4ba1-8eae-303256514fbe,This is really good App I liked,4
e24e3b15-fe2b-4c9c-8ffd-bfa2d169b00d,i love spotify despite the few issues,5
1c27ccef-bfbe-4503-b65d-ce164b77eab5,Not good 👎,1
89a8a90b-0d77-4841-94ed-dd8d636013fc,brilliant!,5
6ccb9df6-11cf-463c-8568-22642105e2c1,The app is logging out my account and doesn't count my streams,1
3011ca34-b301-487e-9fc2-b8b5b79f6b3e,So disappointed in the latest rules,1
2a27bcd1-cba4-419a-8d70-52ec5871ac26,Very bad,1
79858a79-e17d-4270-9d5c-facdb872a08b,"ONLY PREMIUM!!! I CANT PLAY ANYTHING,TRASH,NEVER DOWNLOAD",1
441a9034-5c92-4779-b07f-32f68f0ed487,I can't login through my mobile number,1
2c7112c1-c891-4e83-818a-72c2a466d85f,Inutilisable je n'arrive même pas a écouter le son voulu,3
42018238-7592-49d7-9695-366f0f23ed55,The only difference between Spotify and radio is you can choose different studios on radio but you can't in Spotify,1
21794897-6d08-4178-aa38-89b3b2dcbfb3,Spotify is getting worse day by day,1
de4fdec7-ae57-4bfb-9f3e-61962ddc2810,Nice app little more to improve,4
9102e45d-e952-4c93-abec-c99f4fe42283,"Положение просто имба, спотифай подарил 3 месяца подписки просто кайф, слушать музыку имба",5
4158b24d-46e6-4cb4-aa8f-84ee1e515cba,The Best music,5
1913c9bf-8ccd-4988-a06b-50d3fba9e0f7,"Why are you exist, Spotify?",1
da2b527b-5b5d-43b7-87fb-c8689f6e3e53,It's a very bad application All time advise for this app premium plans So very poor service Song change stop and song time back not available,1
5c9c5f77-0b67-4054-a632-fb511ea3f691,"Duo doesn't seem to work. Only one user has ""full access"" to the subscription and is able to playback, modify, and skip any song as many times as they would like, fix this and it's an instant 5 star from me.",3
8b7b2ea8-80d6-4c1e-b636-9493090bdfdf,Neverminds,1
e61b7838-d3d1-4cda-87c0-f22547193d63,Meaning of waste that's Spotify,1
9d5ec722-67dd-4cfb-a675-c212e176c7a9,"Don't use this aap. Whenever I try to login with my number it always show ""check your phone number and try with another number and can't play music in loop and their are ao many ads in the app ........",1
57ac2d22-c49a-465e-b629-20715ffa8392,"I LIKED it so muchh but then they changed whis very difficult that we can't even get to the fav parts of the songs and we can't even get to next song or the previous song and also we can't even keep the songs in a queue and..ofc we Have to get the so called ""premium' and I also thought this is The best app for music but..anyways I know that they are trying to change our mind by giving the ""Wrapped"" well it is great BUT not gonna get brainwashed and they show no lyrics,I thought it was net but..",1
76b3c990-0c5c-4db7-b8ed-5cd00656fd94,WTH SPOTIFY??!! WHY WON'T YPU LET ME CLICK THE ONE TIME ONLY PAYMENT FOR PREMIUM???!!!!!,1
04dfa1b8-c9b6-4298-909e-f263a2af84ed,Not bad,3
c054f665-0cf9-4593-b135-0ddf7408b4ee,we will buy app tho icant even login,1
03e81691-a0e4-4769-805e-0a0c076a7d56,😩😩😩,1
1403ee17-416e-495e-b9d1-088f35888e68,Old Spotify was great but after the update it is useless,1
7f498544-69c2-4e94-8485-06c56c378e1c,حلوى اووى,4
709e80d8-bbd5-4e4a-9463-8ed36afe0a6b,I like it,5
5b57ed22-bce6-4807-b0b2-bc64cb82b4be,Spotify,5
a278189f-af13-4337-9ec9-d24b5ace5c08,I have a family account for years. And I was always happy with it. But last weeks just stopped working. Just to open an app is taking few minutes.,1
3c5f2681-cd86-4401-9f60-ea852c986a5f,They don't even deserve single rating,1
40946990-1f0e-4950-ab5d-fec098de0306,It's good at creating interesting playlists but lacks some good songs. Podcasts are ok.,3
066ff7a1-b0c6-48b3-8b82-f37ae99d6ccc,Congratulations 🎉 Spotify You did it you ruined my experience. I'm uninstalling Spotify right now. I would ask everyone to give 1 star.,1
88509660-71f7-4c97-a964-7f2c2285d98a,Nice,5
39033525-5a6b-4e5e-993b-13843c4b7a5f,Good,1
540fdb4f-499a-417f-8dda-e83b02b2aa1e,User experience is very bad,1
d76ed6b6-46af-4ec4-874d-5e2959a6d70c,Good,5
c1fdd07a-d2c0-4cd6-9ec3-c7d483af2907,This app is a garbage at it's best.,1
eb48c06b-1629-4fe6-a340-1cbba23dbfbb,CANT GIVE 0 ....,1
593752cf-f117-4bfb-8aca-c1829c1b7189,A gem,5
51d48bed-c248-4aba-bb58-bb9455f3751a,There is no option to give 0 stars change that first! ;) peace out!,1
b5d0cf19-43bb-48f8-8cd6-4750ff509989,Worst !!!!!,1
6638f080-44e2-4e42-9df7-132fd59d6373,Greedy app,1
329d5087-1feb-4462-a462-70dd5c236264,"Not bad; however, most / if not all / classical music [instrumental & opera] is chopped in track-pieces, which makes the majority these extensive works of music like singular bricks of a whole house.",4
86bbc9a0-5ed4-48ba-be1e-a38956c6cb66,Why there is no option for 0 stars,1
8b7ee0ed-6977-4377-891a-34080e9643e6,Super,5
1bb5aa31-d65a-4ffc-968b-dc7d5ec9c580,You guys are the worst!,1
94d5c405-0879-4251-9756-073578eed3ad,Worst app ever,1
22f9efc7-9d16-46f8-b0fa-65e0174576a8,Too many ads,2
f937fe40-ab55-4616-9d1c-6967b77fd6e6,What the F this app. There is a trouble with login,1
86203e4e-1cc9-4140-9a15-22600c78bd41,Why if I add one song to a play list the appears a bunch of songs that I don't want... Less the one I added?,1
6db61f7f-ea99-4f45-845f-55c41f75d4b2,Not good app,1
35e863a3-54e1-42e8-a685-3d4b237d74df,Why suddenly everything requires premium?,1
311d2eb3-32a0-4021-814a-b077055475c9,Blood suking ads and Application features.,1
a167011e-b7d2-4514-b8c5-d519c47e0d5b,No Comments Simply Waste,1
f0099954-d3ac-4e8a-a81b-dd5a8466a10c,it's getting worse and worse,1
3a803e3b-ae92-4412-a615-1196997e796b,Worstuuuu,1
1fbfa270-f964-4310-9a44-3a13dea60d5d,"Useless, money sucker application.",1
5dca3426-bac4-434a-8cdc-8d35f9190267,স্পট,4
c80d65b7-e126-4e4f-9e61-5d36999f67a4,I dont why but when i play the song it plays completely another song and when i try to disable shuffle it says that i need premium to unlock it. its like you need to pay to use the entire app. This update made spotify no more usable,1
e140050a-2921-4e78-934c-7d0bee4885c4,Good,5
17278a6b-5808-45e5-b1de-900a618bb84f,"Shuffle sometimes auto turned off, and my first song (it used to be) in the playlist is now somewhere I don't know. Please fix this ❤️",5
a663c5f3-4051-499f-a9d8-9b37d5c3e6d9,Worst 😞,1
59449bc5-3684-4d02-8225-cb8a320bdb27,Very bad doesn't even deserves a star. I would highly suggest you switch to jio saavan and airtel wynk or my personal favorite youtube music.you will not be disappointed.,1
1bc80244-105f-4902-906b-386287617834,Samikhadiris.,5
eec8d7c5-053e-41b6-b6c2-e6e4be2692d3,Trash now,1
aa83b9df-a523-437e-bd65-8c3030a95cd4,Aap ye aap Kitne ka bechoge premium lete lete thak gya hu Pura aap hi Lena hai 🥺,1
11cd8992-3697-43d2-bf4c-bb212f320070,We don want your freaking premium...😑,1
acb78998-053b-4a9b-9ef3-0e62f9a2da96,Spotify changed alot like y'all literally made everything premium. I hope yall receive more bad reviews to learn your lesson,1
0542305e-80b8-4546-bca8-29becce04035,excellent apps for music lover,5
21444e83-34c1-467a-842a-5745480b0d9a,"I've given 5 star , now I'm looking if i could give less then one. Well the makers don't care about anything instead of their premium lol!!",1
e15a9a3b-0562-4a2e-afa8-4046429de310,Bought the premium package yet the apps search function doesn't work when connected to wifi ;!! Works fine on ios though!! Utter waste of money,5
bb9d7142-51b7-4a0d-a872-9b54f45b4209,K VISION PUBLISHING (ASCAP),5
6fad778a-f668-49c1-8bce-1e6a061ccdbb,Don't how they add music too my playlist. They play ones that aren't listed and I can't restart my playlist. The old Spotify was better.,1
64a757ea-5476-4a6f-81c3-3ac6dd558262,Good,5
41364e43-c9c4-4343-a957-6c721d994780,It's getting worst,1
9937b172-cced-4276-bb14-5bec5752170a,Became worst because of the premium version,1
96bc5732-b385-45d1-bde3-4c37acaf453c,Just focusing to sell premium plans...,1
ae6fc399-3b75-4aae-a93e-9617d597642b,👌👌👌👌👍👍👍👍👍,5
65b94959-cc22-4233-8986-106b513e17a0,best quality,5
787eb85f-a895-4d8e-8adf-47eca7fd5b09,Best music app ever and price is cheap😍😍😍😘,5
